date, open, high, low, close, volume
2016-01-02,0.005956550128757954,0.006079140119254589,0.005932960193604231,0.00606471998617053,278539
2016-01-03,0.006066120229661465,0.006069549825042486,0.005987559910863638,0.0060171401128172874,291723
2016-01-04,0.006018700078129768,0.006058780010789633,0.005953419953584671,0.005957750137895346,310820
2016-01-05,0.0059537398628890514,0.006044330075383186,0.005953220184892416,0.006044330075383186,381554
2016-01-06,0.006043959874659777,0.006043959874659777,0.005983320064842701,0.006003289949148893,316235
2016-01-07,0.005998310167342424,0.006090390030294657,0.005998310167342424,0.006039179861545563,426048
2016-01-08,0.0060402099043130875,0.006054860074073076,0.0059047602117061615,0.005933309905230999,288641
2016-01-09,0.0059368000365793705,0.006004619877785444,0.005932549946010113,0.005982019938528538,310336
2016-01-10,0.005982109811156988,0.005998840089887381,0.00593071011826396,0.005956059787422419,195011
2016-01-11,0.0059628598392009735,0.00597022008150816,0.005892159882932901,0.005894660018384457,216286
2016-01-12,0.005892190150916576,0.005897120106965303,0.00585437985137105,0.00585437985137105,310414
2016-01-13,0.005836020223796368,0.005836020223796368,0.005752619821578264,0.005793639924377203,497284
2016-01-14,0.00579496007412672,0.005801619961857796,0.005525750108063221,0.005529359914362431,849371
2016-01-15,0.005528409965336323,0.005528409965336323,0.005229330155998468,0.005229330155998468,441054
2016-01-16,0.005220650229603052,0.005273669958114624,0.0050718700513243675,0.005112050101161003,304209
2016-01-17,0.005110249854624271,0.005285319872200489,0.005011420231312513,0.005265799816697836,473175
2016-01-18,0.00526972021907568,0.0054158098064363,0.0052681597881019115,0.005326029844582081,514295
2016-01-19,0.0053304098546504974,0.0053304098546504974,0.005262080114334822,0.005270710214972496,226472
2016-01-20,0.005271119996905327,0.005394060164690018,0.005177880171686411,0.005380869843065739,722260
2016-01-21,0.005370080005377531,0.0053850500844419,0.005305259954184294,0.005312569905072451,344950
2016-01-22,0.00531393988057971,0.00531393988057971,0.005092749837785959,0.00511437002569437,355595
2016-01-23,0.005109480116516352,0.005192010197788477,0.005109480116516352,0.0051200902089476585,310286
2016-01-24,0.005120609886944294,0.005237250123172998,0.005119420122355223,0.005219379905611277,341789
2016-01-25,0.00521815987303853,0.00521815987303853,0.005063970107585192,0.00513465004041791,412095
2016-01-26,0.005137550178915262,0.005477330181747675,0.0051245298236608505,0.005419000051915646,904781
2016-01-27,0.005408340133726597,0.0065706102177500725,0.005407849792391062,0.006505880039185286,2544770
2016-01-28,0.006507120095193386,0.006507120095193386,0.006090470124036074,0.006225959863513708,2203940
2016-01-29,0.006228350102901459,0.006906410213559866,0.005921979900449514,0.006839539855718613,2895430
2016-01-30,0.006823880132287741,0.007001480087637901,0.006611550226807594,0.006634079851210117,1233320
2016-01-31,0.006630579940974712,0.0066382200457155704,0.006359400227665901,0.006399190053343773,977856
2016-02-01,0.006398499943315983,0.0065513900481164455,0.006365919951349497,0.006541709881275892,830380
2016-02-02,0.0065454100258648396,0.006791130173951387,0.0065454100258648396,0.006768269930034876,809854
2016-02-03,0.006771190091967583,0.00690597016364336,0.006759650073945522,0.006882559973746538,803366
2016-02-04,0.006881920155137777,0.00698969978839159,0.0068564401008188725,0.006970460060983896,1174600
2016-02-05,0.006965099833905697,0.007271999958902597,0.006957690231502056,0.007262079976499081,1186010
2016-02-06,0.007273050025105476,0.007922209799289703,0.007246879860758781,0.007922209799289703,1859040
2016-02-07,0.00792365986853838,0.008665880188345909,0.00792365986853838,0.008338140323758125,2460140
2016-02-08,0.008375310339033604,0.008550760336220264,0.007958699949085712,0.007990820333361626,1048160
2016-02-09,0.0079994797706604,0.008019540458917618,0.007736050058156252,0.00781541969627142,866765
2016-02-10,0.007827459834516048,0.007943480275571346,0.007820090278983116,0.007853459566831589,668185
2016-02-11,0.007857359945774078,0.007896949537098408,0.0077703301794826984,0.007815180346369743,565522
2016-02-12,0.007822190411388874,0.00797939021140337,0.007730300072580576,0.00797939021140337,816579
2016-02-13,0.00796147994697094,0.008315229788422585,0.007936540059745312,0.008257459849119186,684444
2016-02-14,0.008263230323791504,0.008638660423457623,0.008263230323791504,0.008590060286223888,1144830
2016-02-15,0.008593049831688404,0.008656250312924385,0.008559489622712135,0.008630639873445034,734275
2016-02-16,0.008630859665572643,0.008659710176289082,0.008433549664914608,0.008450889959931374,1012220
2016-02-17,0.008455989882349968,0.00846072006970644,0.008113039657473564,0.008137909695506096,1556320
2016-02-18,0.008135450072586536,0.008135450072586536,0.007896769791841507,0.007995299994945526,854073
2016-02-19,0.007994250394403934,0.008251650258898735,0.007994250394403934,0.008244750089943409,710808
2016-02-20,0.008253280073404312,0.008374989964067936,0.008220460265874863,0.008252600207924843,515312
2016-02-21,0.008246109820902348,0.008282219991087914,0.00806680042296648,0.008100319653749466,472569
2016-02-22,0.008100220002233982,0.008100439794361591,0.008039699867367744,0.008050310425460339,607198
2016-02-23,0.008054680190980434,0.008070290088653564,0.007954229600727558,0.007969689555466175,807140
2016-02-24,0.00797118991613388,0.008077019825577736,0.007951130159199238,0.00807609036564827,473097
2016-02-25,0.008063250221312046,0.008075820282101631,0.008014789782464504,0.008027349598705769,825297
2016-02-26,0.008025050163269043,0.008057929575443268,0.008014390245079994,0.008057929575443268,579986
2016-02-27,0.008063229732215405,0.00807719025760889,0.007972230203449726,0.007972230203449726,417576
2016-02-28,0.007976960390806198,0.007986869663000107,0.00785376038402319,0.007888900116086006,570935
2016-02-29,0.007895099930465221,0.007937679998576641,0.00782265979796648,0.007922559976577759,689215
2016-03-01,0.007922589778900146,0.008019969798624516,0.007922589778900146,0.008005660027265549,738772
2016-03-02,0.008004969917237759,0.008055370301008224,0.007979770191013813,0.008030179888010025,409388
2016-03-03,0.008027750067412853,0.008215280249714851,0.007992739789187908,0.008161620236933231,685240
2016-03-04,0.008035990409553051,0.008219510316848755,0.008033020421862602,0.008096029981970787,567974
2016-03-05,0.008116539567708969,0.00817606970667839,0.007823769934475422,0.00787791982293129,1148690
2016-03-06,0.007856580428779125,0.007910369895398617,0.007800649851560593,0.007859550416469574,569577
2016-03-07,0.007834619842469692,0.007978609763085842,0.007830769754946232,0.007917609997093678,587059
2016-03-08,0.007910559885203838,0.007977539673447609,0.007894610054790974,0.007949369959533215,655974
2016-03-09,0.007951440289616585,0.00809434987604618,0.007940799929201603,0.008056280203163624,396527
2016-03-10,0.00805141031742096,0.008205530233681202,0.008044550195336342,0.008190450258553028,1348660
2016-03-11,0.008183459751307964,0.008920259773731232,0.008183459751307964,0.008802779950201511,2831220
