2018-01-01,,,1000.0,1000.0
2018-01-02,,,1000.0,1007.9783536199955
2018-01-03,,,1000.0,1012.1722263706183
2018-01-04,,,1000.0,1013.5683532509105
2018-01-05,,,1000.0,1018.6313648172204
2018-01-06,,,1000.0,1021.1085709791261
2018-01-07,,,1000.0,1023.1116450550123
2018-01-08,,,1000.0,1019.9766977471832
2018-01-09,,,1000.0,1024.9873342727592
2018-01-10,,,1000.0,1023.8590094474791
2018-01-11,,,1000.0,1015.6948229578504
2018-01-12,,,1000.0,1022.3447669252193
2018-01-13,,,1000.0,1028.452877671521
2018-01-14,,,1000.0,1026.2046868054206
2018-01-15,,,1000.0,1022.777794527732
2018-01-16,,,1000.0,1007.7259301587807
2018-01-17,,,1000.0,1004.6382812413362
2018-01-18,,,1000.0,1006.571416866304
2018-01-19,,,1000.0,1006.4019415082373
2018-01-20,USDT,1.0011099576950073,993.5957363814888,1014.4479889384552
2018-01-21,ETH,1049.5799560546875,897.3816250064808,1006.6814121889012
2018-01-22,USDT,1.0050400495529175,896.6257923876987,1003.2223567376406
2018-01-23,USDT,1.0050499439239502,896.6346194471489,1002.3341662391728
2018-01-24,USDT,0.997484028339386,889.8848435957627,1006.412184407384
2018-01-25,USDT,0.9995949864387512,891.7680914119891,1006.119328923127
2018-01-26,USDT,1.004140019416809,895.8228490280584,1006.0178505971003
2018-01-27,USDT,0.9933249950408936,886.1744476483709,1008.5563086595429
2018-01-28,USDT,0.988789975643158,882.1286234418658,1015.2439062720199
2018-01-29,ETH,1182.3599853515625,832.0519125768996,1011.5182689974218
2018-01-30,ETH,1071.1300048828125,753.7770054999351,1003.5225757558702
2018-01-31,USDT,0.9902740120887756,752.1382051809114,1005.9635685427278
2018-02-01,ETH,1036.7900390625,693.1329599185101,999.772146292852
2018-02-02,USDT,0.9907469749450684,691.6387319322786,993.8484210518653
2018-02-03,USDT,1.0013099908828735,699.01275490016,997.1188887584082
2018-02-04,USDT,1.0101300477981567,705.1700212201457,989.639381741863
2018-02-05,USDT,0.9963080286979675,695.5208938395361,980.0571282127694
2018-02-06,USDT,1.0100899934768677,705.1420593684466,986.5685540586466
2018-02-07,USDT,1.0013999938964844,699.0755858466863,984.4016526173639
2018-02-08,USDT,1.0189100503921509,711.2993256884323,989.1740380411749
2018-02-09,USDT,1.0021100044250488,699.571242955972,992.6184923000319
2018-02-10,USDT,1.0037000179290771,700.6812286046714,991.3785499065385
2018-02-11,USDT,0.9992510080337524,697.5753825711499,988.0566943229853
2018-02-12,USDT,1.0000900030136108,698.1610835004907,992.3604319460354
2018-02-13,USDT,1.001099944114685,698.8661216183331,990.581025072777
2018-02-14,USDT,1.0007699728012085,698.6357692210021,996.13592069509
2018-02-15,BTC,10166.400390625,743.5844579523091,998.5078219058677
2018-02-16,BTC,10233.900390625,748.5215004632519,998.8751255378127
2018-02-17,BTC,11112.7001953125,812.7981226017763,1002.3631364662106
2018-02-18,BTC,10551.7998046875,771.7730992992573,998.877974215872
2018-02-19,BTC,11225.2998046875,821.0338123528863,1001.230655966884
2018-02-20,BTC,11403.7001953125,834.0822614267296,999.5739480319039
2018-02-21,BTC,10690.400390625,781.9105361113316,995.8862516792183
2018-02-22,BTC,10005.0,731.7794121775181,992.7149370270114
2018-02-23,BTC,10301.099609375,753.4365434213393,995.5693289655917
2018-02-24,BTC,9813.0703125,717.7414117878965,993.3988718628376
2018-02-25,BTC,9664.73046875,706.8916323114466,993.1393780983408
2018-02-26,BTC,10366.7001953125,758.234660184542,995.8841047186306
2018-02-27,BTC,10725.599609375,784.4850552123793,997.1779329135469
2018-02-28,BTC,10397.900390625,760.5166852305796,995.3294848327394
2018-03-01,BTC,10951.0,800.9711487012495,997.4631044635768
2018-03-02,BTC,11086.400390625,810.8745188421958,997.1086442804809
2018-03-03,BTC,11489.7001953125,840.3724192925233,998.146756087853
2018-03-04,BTC,11512.599609375,842.0473138214455,998.5026543928332
2018-03-05,BTC,11573.2998046875,846.4870092981913,998.1316515819552
2018-03-06,BTC,10779.900390625,788.4566887739891,994.6645887735965
2018-03-07,BTC,9965.5703125,728.8954707941004,989.9762968755742
2018-03-08,USDT,1.005910038948059,727.0076497913094,986.6162712747918
2018-03-09,USDT,1.0016599893569946,723.9359848858398,987.3845989659612
2018-03-10,USDT,1.0051900148391724,726.4872622666534,984.5374086111458
2018-03-11,USDT,1.0038399696350098,725.5115356579233,987.8045430792305
2018-03-12,USDT,1.0023499727249146,724.4346608780102,985.8294209472342
2018-03-13,USDT,0.9998430013656616,722.6227817979578,985.3329420081021
2018-03-14,USDT,1.002750039100647,724.723803350319,979.8694617358769
2018-03-15,USDT,1.0012799501419067,723.6613167685214,979.7677336927155
2018-03-16,USDT,0.9985510110855103,721.6890135873251,979.3531237752156
2018-03-17,USDT,1.0016200542449951,723.9071223327338,976.3169108505338
2018-03-18,USDT,1.0030800104141235,724.9622855801614,976.5042216086254
2018-03-19,USDT,0.9898669719696045,715.4127437183488,977.8403659747016
2018-03-20,USDT,0.996832013130188,720.4466314506464,978.7805071370929
2018-03-21,USDT,0.999243974685669,722.1898435013691,979.095512540016
2018-03-22,USDT,0.9989820122718811,722.0005137686817,977.6463037776591
2018-03-23,USDT,0.9902349710464478,715.678709991298,977.7221769050885
2018-03-24,USDT,1.0090999603271484,729.3131216079104,977.261641652347
2018-03-25,USDT,0.9996860027313232,722.5093131936578,976.4366351619614
2018-03-26,USDT,1.0034099817276,725.2007678100038,974.379572843361
2018-03-27,USDT,1.0016100406646729,723.8998851552386,971.6828560094326
